59,90,15,1485
10,1816,1383,25
419,534,14,626
9,3,3,3
139,45,3,4
150,7,3,3
13,948,02,13
416,1,41,447
76,445,1,4
42,4,670,1537
64,170,3,139
296,3,3,447
3,418,593,443
73,1,6,102
506,11,58,96
7,124,43,3
104,12,10,2
591,1,697,066
1965,243,27,0
631,1487,453,14
4,036,1,58
1590,4,1,766
887,537,1975,789
12,6,43,563
106,877,1,698
1788,103,147,2
63,19,41,760
0,59,1648,120
443,164,932,8
438,1959,677,1
2,775,565,3
1430,132,1,19
985,2,6,3
3,4,95,07
217,117,108,21
15,3,1,965
1000,1,523,1898
68,1,188,59
1655,486,3,616
929,150,72,14
150,4,7,1106
1,0,1,3
47,3,11,18
9,0,0,724
1743,55,3,441
14,181,3,6
3,8,174,1743
903,53,922,1
126,3,05,46
13,4,47,059
203,1,19,1
87,4,149,92
154,1191,219,284
1329,548,142,9
3,1318,1370,3
1,808,9,660
90,16,2,42
17,42,7,518
3,519,3,086
7,3,9,988
1889,243,8,1
86,93,3,93
131,15,792,418
282,955,5,3
3,49,19,3
476,41,53,3
44,90,184,3
7,705,80,99
07,815,1,17
13,18,111,20
191,96,163,642
3,2,207,1359
639,0,6,573
4,3,161,19
186,15,08,17
3,187,178,629
9,3,11,146
983,9,58,26
3,19,1113,63
3,54,3,1
23,655,96,3
255,2,8,12
3,4,3,639
3,416,2,10
7,1,94,142
55,438,276,78
185,1,1526,3
1347,4,438,3
13,136,993,1307
6,51,170,82
5,3,24,1
56,546,3,27
092,3,663,1435
6,3,573,1209
5,158,151,1
3,1353,1,103
6,13,147,1
615,7,7,90
1344,146,148,1099
3,21,3,264
8,3,49,8
43,9,29,137
1,15,478,19
465,3,1164,44
100,85,50,3
83,52,1,1032
279,2,1,13
3,24,616,51
451,12,17,1665
1,695,13,5
9,989,6,2
1517,660,932,556
2,8,11,509
49,1010,275,1062
96,2,3,3
52,60,4,12
13,1,9,3
77,6,447,460
1694,3,3,3
18,8,3,5
023,50,3,10
1766,3,4,104
95,3,620,3
1,9,020,3
825,3,3,43
604,3,3,4
140,10,48,6
21,1521,2,3
17,195,125,1705
873,49,16,97
116,135,453,286
7,3,64,006
73,21,498,1
06,9,51,3
0,638,92,3
2,23,24,5
94,40,11,133
07,14,1653,1432
9,96,06,1871
1212,26,210,49
1973,97,155,638
123,3,123,1
3,0,4,3
442,9,1,43
3,2,1761,1646
889,5,19,12
137,5,9,3
3,4,04,1
5,3,504,13
1357,1461,63,447
188,99,1,1932
57,434,9,766
8,15,481,3
874,7,4,522
51,3,571,1901
54,45,807,143
1819,648,1102,519
564,2,510,481
749,1120,840,3
60,56,4,174
3,94,77,8
1,56,687,5
59,51,3,5
3,118,846,179
117,178,3,14
232,24,114,95
1179,99,5,18
12,965,75,1
19,9,3,19
50,413,12,40
773,280,267,134
1668,054,1198,3
461,54,0,127
9,593,298,56
1178,3,47,199
48,461,106,8
553,1258,3,3
1,26,432,159
20,3,3,735
1,447,445,11
701,4,3,496
3,3,896,15
5,3,585,3
3,12,536,3
1454,640,0,1
518,1,41,3
1,4,9,2
4,15,1,1
841,18,3,12
532,1,1,90
6,793,5,3
59,6,3,135
6,259,147,98
0,218,09,13
76,450,91,25
627,3,1,183
3,184,18,9
2,17,9,3
90,19,3,524
4,526,03,7
3,5,9,3
4,440,633,09
3,4,64,53
1,91,1,7
3,794,555,9
1,852,54,3
2,461,15,4
160,285,51,150
1,87,3,9
128,1490,41,3
3,8,288,4
55,8,3,4
65,14,438,743
445,277,2,199
541,1,125,141
1,3,0,11
1,1561,1470,976
4,4,3,654
9,2,1,926
1,3,1,15
1,9,1,477
1,89,1520,3
95,3,3,4
1,79,146,12
127,9,998,1
2,86,826,1569
15,8,9,05
3,136,6,1486
1711,20,9,460
3,2,933,81
26,3,171,3
95,411,3,4
4,14,4,4
576,53,1680,180
113,29,4,07
3,412,0,147
91,3,137,89
3,3,7,4
98,3,57,209
4,12,54,14
91,15,677,99
42,1,421,99
41,15,163,3
3,3,1,1204
202,1915,50,2
26,120,843,0
404,11,83,976
44,12,3,3
1641,841,47,1555
27,48,4,4
76,02,5,0
151,56,5,43
9,120,9,94
64,1,1188,49
6,3,605,3
6,1,1264,964
3,4,1815,463
839,69,6,4
463,658,1,52
3,531,65,43
422,46,481,8
1711,1,157,75
3,952,3,438
117,59,3,49
98,57,137,2
233,3,6,5
1514,138,15,18
933,128,632,94
50,290,473,11
28,18,5,1005
9,45,8,4
5,9,509,116
013,4,1,16
3,15,594,9
43,93,133,1
12,52,3,109
58,1172,64,476
3,1,03,190
12,4,00,577
1197,48,1,50
2,19,3,1731
488,71,185,9
55,543,1,439
192,818,5,88
934,279,23,169
12,3,159,26
85,65,50,17
76,151,98,5
13,760,43,244
0,2,26,1155
990,3,1,1876
567,436,3,12
94,58,917,1758
049,1,435,17
4,1,644,5
601,760,99,1
3,4,730,484
437,3,3,1
1803,3,59,46
844,420,87,4
2,1,11,4
220,612,140,423
159,19,187,82
6,3,83,5
036,1150,95,9
9,492,6,1982
196,939,87,3
96,4,7,56
012,697,146,249
150,026,1,2
75,282,13,3
177,220,7,1
83,901,3,116
19,112,47,1229
0,143,3,8
501,1059,9,401
524,3,94,699
58,1,457,15
9,135,106,12
63,3,4,8
2,529,1401,0
15,111,3,1242
77,890,05,1216
1458,1423,609,1900
3,3,999,127
1184,829,1476,46
13,3,13,176
136,3,542,578
1,1779,3,815
692,17,1775,64
9,126,1467,18
771,415,13,3
4,9,19,50
7,0,3,3
3,4,143,9
157,18,81,146
1,13,692,41
5,2,1789,479
4,4,1,5
5,4,1196,794
3,461,60,1019
145,4,1,96
1,67,098,612
14,696,7,140
3,46,70,1
132,3,187,91
66,18,9,412
1914,7,1812,9
1517,80,4,8
78,11,409,18
287,1,587,13
130,59,43,135
5,1947,3,404
16,1626,3,59
16,67,14,5
65,16,179,43
3,786,2,12
828,5,6,2
946,1413,75,142
3,5,145,4
2,50,753,3
414,2,070,50
1,3,572,118
160,031,47,747
946,121,219,427
42,1,3,495
229,55,6,11
1703,24,121,1
6,420,29,13
15,5,3,18
449,165,1589,95
1,999,5,9
245,762,16,1051
54,168,9,8
8,1399,69,446
256,14,1910,995
91,3,11,3
3,51,1043,64
40,5,440,3
15,3,3,4
82,3,7,3
3,07,10,936
756,03,5,520
59,15,809,7
7,1828,3,113
3,3,45,27
138,1,1757,1
19,9,488,2
7,199,110,2
55,4,159,92
4,115,435,143
3,3,975,26
4,592,2,5
6,79,3,3
755,8,3,565
3,275,14,181
19,05,1460,14
17,0,1,08
733,3,277,1796
3,177,9,1300
1607,1,3,6
155,5,478,263
470,473,40,18
90,2,5,19
2,2,3,3
3,4,7,90
11,691,936,22
1,1421,5,3
490,582,8,45
1441,4,941,91
63,1,3,12
1474,847,1140,4
1,557,1715,1
09,91,3,55
5,1,04,918
1541,4,4,1
4,3,433,48
3,1,21,3
16,3,1354,1
589,98,178,8
487,567,3,836
168,28,19,23
1965,1,927,022
49,660,49,21
492,13,115,919
3,3,497,188
482,45,150,18
407,5,6,153
40,5,86,3
94,4,3,177
8,154,3,1
1154,69,145,78
43,57,3,5
7,522,1761,3
1,1506,444,64
83,3,483,507
1,534,558,6
3,1,63,1420
522,3,496,1417
1390,509,588,27
29,07,700,83
698,106,040,999
2,3,43,5
666,451,49,195
9,86,1991,1278
583,6,9,0
4,291,211,16
787,918,80,17
879,13,18,1199
151,121,6,1
1,0,12,94
96,0,8,98
477,423,18,8
3,12,3,3
0,618,95,65
1,6,1,15
629,03,29,3
92,3,160,3
9,187,59,9
1629,11,96,17
3,59,1336,588
654,148,3,89
25,15,3,5
6,12,1,45
13,12,402,115
521,5,1736,1004
9,3,530,1902
13,1,3,5
439,42,00,94
5,117,911,681
3,757,25,2
1,1,1254,610
3,1204,2,55
14,49,124,070
40,1775,3,43
3,477,943,2
6,965,79,1309
959,50,13,3
1,1,81,40
401,411,416,3
13,24,41,44
1778,1,9,26
1,5,12,16
459,1,186,08
7,1,59,8
998,643,468,10
3,703,13,1428
3,19,9,130
285,141,11,8
744,159,8,910
3,415,9,535
588,1258,17,7
9,17,3,491
498,400,3,1
5,158,3,5
2,1171,3,7
19,705,13,253
90,3,69,184
93,193,1564,9
499,2,21,13
3,12,4,12
3,1046,1173,1402
3,96,2,12
10,684,5,93
912,1424,160,3
47,5,8,21
000,10,45,15
51,14,1405,42
121,9,496,552
9,2,4,1383
3,58,294,121
3,3,6,406
3,506,143,1430
43,59,1334,1258
78,128,127,3
455,161,5,28
1,3,3,1
1481,57,3,412
57,29,3,1629
11,4,1,930
491,3,77,1503
19,559,5,172
0,564,188,47
43,4,169,2
3,1,924,1
46,90,5,2
115,137,8,6
578,1279,4,90
2,1413,20,1
5,1055,914,5
10,61,571,50
3,1476,1833,9
2,459,592,06
3,1,130,29
587,53,19,1054
56,1873,149,10
110,484,3,408
130,24,093,3
6,3,1912,08
1140,3,4,797
3,4,1,07
1610,3,3,1390
185,75,179,438
554,3,550,550
602,9,599,734
83,196,529,01
4,1394,15,262
54,1658,4,3
27,3,44,295
408,65,1,7
56,5,3,187
49,13,9,1084
987,093,5,50
914,1,1,91
3,6,2,1359
3,516,21,4
2,92,11,10
1,406,13,51
61,2,3,55
3,159,438,1
62,751,127,53
180,3,1266,932
906,186,1501,9
201,1,107,526
40,1275,46,11
113,6,4,893
1635,402,1563,814
4,136,1426,434
10,3,4,55
9,98,615,9
600,1,3,3
3,484,169,84
906,4,1,570
2,94,3,713
1,1,3,181
16,595,908,02
4,12,3,7
2,1150,437,3
119,3,915,93
4,3,20,1061
168,88,864,1133
3,10,56,16
402,3,132,7
1264,1,14,573
107,1342,5,1634
3,1258,14,4
19,178,1314,490
184,1325,28,48
98,1,3,173
54,29,47,900
3,1301,962,2
10,49,21,85
3,145,448,134
117,467,1680,19
17,08,428,170
11,9,4,10
3,29,5,781
58,85,14,1196
3,63,495,5
172,3,3,3
1,1,1,403
04,67,4,14
9,3,1274,898
73,24,19,1244
3,705,1,5
49,292,41,3
3,1867,1071,1987
2,4,159,16
15,64,1,18
46,09,01,685
4,1246,075,1700
173,25,1,5
1,9,141,17
167,017,55,190
53,4,84,3
01,1248,493,194
8,8,245,7
4,018,70,1336
0,24,13,03
4,116,3,4
410,3,11,548
3,18,16,2
14,9,9,66
43,3,128,571
9,1384,1446,854
1,540,3,04
3,9,141,103
1,55,186,47
3,57,3,9
41,41,9,859
3,4,539,3
1,6,151,097
43,508,885,435
46,76,96,50
1236,42,28,112
3,1946,1530,67
11,3,1,1
948,125,58,17
54,1998,4,01
0,48,1278,082
130,132,576,1392
08,283,9,694
27,1,13,11
153,3,170,3
9,1,677,56
66,3,47,21
967,3,2,964
53,646,196,28
88,4,54,17
59,1,19,11
19,55,017,1
201,42,444,3
1388,22,96,908
133,4,44,53
3,1310,3,217
032,25,1,13
438,62,1318,1
948,1084,6,13
80,19,457,71
3,1,18,3
3,60,210,219
943,8,67,21
1313,548,1,140
73,3,204,87
423,92,5,817
4,89,9,1
19,968,1,13
19,05,439,1455
1159,765,0,1
549,591,3,43
178,3,51,8
5,13,2,6
46,3,17,3
3,4,144,167
40,451,5,75
7,15,66,3
239,3,115,15
911,12,4,97
0,56,133,148
12,3,15,1738
1,7,3,1
1929,559,50,1
7,484,9,1
3,5,51,1558
1610,1,15,61
8,54,9,421
4,132,12,834
91,84,3,3
24,684,196,7
247,418,261,1870
3,766,16,3
1,8,9,3
4,97,178,193
834,6,134,1688
167,954,3,75
4,82,556,51
26,3,626,3
592,55,141,735
623,9,12,707
87,47,83,55
931,1027,4,4
040,3,22,667
208,166,16,1747
9,97,3,03
13,4,94,165
3,3,7,23
6,3,932,4
54,3,3,3
1374,584,8,1882
7,110,4,5
6,3,54,53
122,669,0,57
3,034,27,26
117,1832,3,190
14,1564,5,149
1692,3,444,841
2,16,527,3
82,148,40,2
96,3,97,690
4,858,137,43
09,1,5,13
491,1,1408,79
154,1,50,495
1,3,4,3
5,75,509,6
29,136,1,186
19,3,16,1
3,124,626,195
56,956,14,249
12,137,44,8
4,952,5,6
939,6,19,3
12,192,90,9
1,3,54,500
080,844,10,00
510,44,1,7
57,2,1,08
1521,3,828,927
921,148,44,2
983,409,1365,6
64,3,46,1949
1,1745,1139,166
700,150,9,43
403,969,3,68
3,6,1,59
868,634,2,18
45,3,179,3
18,4,88,85
9,589,481,55
515,9,226,160
1473,5,438,3
188,3,49,800
55,709,3,486
97,1541,552,71
12,1,3,3
05,796,5,1
11,41,3,8
99,76,15,6
3,44,41,154
1382,492,28,0
41,2,15,98
63,1,53,290
2,3,6,7
3,43,1,56
1027,1358,848,1177
3,08,107,120
280,1,194,3
652,11,951,1922
12,41,1885,964
44,93,16,427
239,1579,10,3
25,3,1267,1065
882,193,519,84
164,074,12,15
1377,983,3,134
3,1,1951,431
64,1,1435,175
960,5,827,3
162,6,19,3
6,95,98,12
525,45,75,8
85,7,511,465
98,9,189,474
752,941,29,4
0,8,272,180
111,45,3,1
503,7,295,114
12,1357,10,87
67,141,9,24
9,151,142,9
6,1197,3,12
1,1147,1,1219
3,14,1,552
126,52,250,484
017,446,08,3
3,3,4,9
1,9,114,3
529,883,18,6
66,1743,873,110
1631,9,3,18
43,482,8,44
189,18,14,1
7,47,447,1348
5,75,3,1385
12,1773,25,418
16,1882,298,4
0,3,55,10
1939,907,1,256
3,137,18,44
05,960,10,833
1614,7,10,513
47,14,1845,564
19,1732,207,92
18,22,1660,4
8,1308,3,936
52,1,1906,13
1214,1914,3,9
91,0,5,4
560,5,611,42
52,1338,5,542
1,3,3,87
101,5,3,68
79,9,1,3
49,440,3,7
07,3,532,84
1423,10,3,9
241,1113,56,1010
08,3,584,3
497,139,84,4
46,52,1093,587
588,9,40,13
5,145,5,10
3,11,98,1
61,9,18,3
94,400,57,3
9,14,91,175
50,19,93,9
3,0,13,926
1,3,9,0
1709,168,1,99
949,048,227,1
93,10,883,54
4,151,12,01
3,5,5,1375
26,3,967,627
213,8,64,115
22,3,490,601
871,69,623,1
461,1657,135,1512
457,10,3,1028
877,11,007,17
23,3,78,54
522,24,17,1857
407,5,7,3
80,1819,11,1240
288,3,3,668
3,14,18,775
16,1,760,5
1,1,7,20
5,1,3,0
1026,11,3,50
4,7,10,602
7,10,3,3
1456,5,1,7
962,148,55,1
5,1653,0,15
13,5,4,498
90,1370,154,49
543,1967,45,3
44,97,3,0
76,5,649,4
445,95,53,914
3,791,76,41
920,3,112,1
3,3,86,16
136,4,163,2
4,1667,9,1
8,140,92,58
3,633,11,54
22,88,1847,60
9,4,3,65
134,53,3,3
181,53,19,7
3,8,1,1
73,440,3,419
9,47,19,50
90,6,44,56
16,1446,40,14
1366,650,3,17
52,0,5,8
5,211,1,1596
74,98,215,5
52,1041,4,828
1951,495,8,942
954,3,1827,698
950,156,10,1806
51,930,11,2
979,223,9,161
428,3,3,42
3,1,959,88
2,55,132,91
159,19,4,3
55,99,17,44
1255,1609,1,25
7,14,46,429
171,3,43,6
1636,3,1684,6
2,75,533,531
7,003,121,478
6,12,9,9
11,3,634,023
400,4,1,1960
26,3,58,598
1357,565,1,19
9,15,3,3
4,0,4,43
1,1329,4,408
106,549,907,3
259,1,53,110
99,18,41,2
8,533,52,808
198,562,1298,600
521,1,14,9
1287,1,458,5
5,3,1263,1236
944,629,28,416
149,5,0,11
188,7,3,1501
959,3,40,21
47,834,17,1
99,15,59,832
3,05,013,3
18,3,1926,13
128,1088,702,1
1,89,163,10
2,786,13,548
150,46,118,561
18,0,168,926
80,3,3,4
3,81,1,8
3,480,1298,266
750,163,55,215
6,3,3,4
4,1400,1016,1151
4,130,553,815
190,49,15,6
82,16,991,1
464,500,4,120
3,45,3,45
26,3,894,3
21,20,692,23
120,1,4,533
3,473,126,1180
834,45,537,3
05,45,1293,0
179,3,019,76
512,4,3,3
1,3,10,59
3,67,87,514
9,4,2,86
13,1,723,59
83,1267,6,417
14,82,0,1493
65,3,12,27
8,20,1441,3
162,9,3,49
6,3,3,121
6,27,5,04
926,915,1246,593
141,3,3,4
12,866,1724,53
562,741,3,24
1155,1777,730,53
1287,4,3,43
1503,800,7,12
916,16,1,433
062,3,9,5
18,5,16,1
1517,19,70,18
1136,447,9,1197
142,25,049,16
2,77,152,9
3,3,17,242
519,624,42,235
3,127,11,137
7,133,12,618
2,1425,645,5
554,7,528,3
60,113,1504,413
105,8,767,41
11,247,16,13
56,49,982,9
3,1,57,97
1073,658,1,164
758,11,4,152
3,17,425,439
754,16,659,93
3,427,434,3
966,15,153,62
57,1,9,116
0,2,929,03
3,1436,932,3
3,1595,1269,470
6,44,14,1
3,117,19,1
71,530,921,4
5,1307,176,44
1,708,2,1410
546,518,11,1
11,6,1052,431
297,46,433,1459
2,15,78,167
8,11,3,1
57,1,563,438
1198,56,3,60
1052,1,1372,248
235,3,13,19
149,49,741,3
102,25,76,165
1137,43,8,1470
3,3,59,3
042,09,1620,1
576,129,895,1
117,590,1,830
1419,435,1111,1780
3,3,1,65
1,3,096,870
2,3,22,005
1584,124,4,113
5,142,510,173
55,112,29,96
9,441,518,91
608,9,124,3
4,3,194,3
430,230,8,169
620,117,5,16
11,037,16,66
437,3,55,1900
1723,45,27,1258
5,1,1555,13
6,1,00,1566
45,865,3,1
85,9,3,9
481,2,8,3
91,41,115,91
7,49,122,03
9,62,108,937
7,3,4,14
429,3,1,4
431,5,123,136
1661,9,1,20
76,13,9,517
3,4,439,561
4,1429,423,15
1,107,3,8
1745,460,19,1
3,9,1,825
0,1401,755,3
455,2,1629,4
74,167,3,13
1242,175,1,3
3,1,1,3
11,22,126,454
484,16,3,1777
69,903,131,3
150,3,153,1331
4,1516,71,433
11,64,585,110
457,419,3,14
6,9,58,3
591,123,48,920
1517,14,104,484
2,43,1,904
694,69,9,260
136,54,88,14
632,042,53,14
1516,434,3,1859
551,2,49,938
3,41,13,9
4,3,1359,3
69,11,231,591
16,822,3,412
127,3,188,1026
1,3,14,431
66,0,152,3
9,6,0,48
1319,9,6,51
766,64,285,95
1690,3,8,6
1,1,58,1
0,4,28,44
2,931,102,73
9,137,2,5
8,670,251,08
3,256,444,4
3,47,1,8
93,5,00,10
652,10,2,931
207,2,5,19
6,5,15,6
88,2,9,615
1405,139,3,132
416,608,49,55
139,444,1494,748
00,476,4,110
287,586,411,217
591,64,10,18
42,4,1717,49
3,9,958,1013
115,1,422,9
3,3,15,48
646,104,631,92
473,119,5,173
16,1139,113,169
11,13,608,9
902,4,557,450
494,4,68,291
25,956,1869,1695
525,0,2,1
9,4,531,495
3,15,49,43
095,452,14,27
699,42,18,17
11,1301,207,201
613,9,1166,81
03,3,61,873
236,517,203,1
59,1,191,11
02,18,401,0
136,91,80,13
791,11,1,523
93,465,3,100
1655,59,7,502
1417,55,1336,22
47,1556,1536,2
892,634,148,3
1672,2,1321,3
3,1,7,94
528,503,498,955
41,84,038,270
179,5,26,01
6,6,9,018
8,86,78,10
5,17,1,10
1,08,556,3
45,7,286,219
87,4,158,42
15,3,920,571
63,14,3,6
6,3,137,97
5,1,9,3
117,565,44,5
1,144,4,3
6,1399,1529,51
613,469,840,444
919,55,1,23
1,17,798,14
3,55,1,117
1312,3,143,777
12,5,3,87
1,481,60,56
1,40,3,0
14,26,2,411
223,3,2,2
67,531,035,97
3,94,59,3
4,843,1,191
5,11,744,20
105,79,11,70
3,15,184,57
5,1630,3,8
69,3,185,1293
1,041,425,1911
79,20,0,193
191,15,89,5
7,11,07,564
1,98,29,9
27,17,738,1
3,844,5,3
98,89,18,1198
178,94,3,3
41,254,483,5
697,4,16,128
1,537,40,82
146,513,258,08
3,04,41,3
177,4,110,11
52,1,27,1
0,3,543,3
5,5,43,1738
1710,9,4,2
1,094,9,1169
244,6,108,3
3,53,141,28
3,547,49,1309
44,152,140,4
24,1,3,23
1284,122,4,50
101,3,3,79
3,167,5,0
68,68,3,9
712,3,417,3
3,13,19,51
460,492,416,194
1,134,5,4
123,189,3,435
5,3,41,3
3,9,52,9
1,80,219,16
1143,651,18,047
8,1,1,414
1,4,65,10
1,00,3,18
21,15,1,8
4,3,163,0
123,5,3,23
163,145,61,766
1,121,1923,3
3,562,0,3
5,1,641,3
039,51,247,3
290,1,3,141
17,3,163,2
427,3,4,188
3,677,1,8
42,129,64,3
737,3,481,13
01,165,75,203
40,427,12,417
18,51,3,526
9,3,3,6
64,3,102,1514
520,242,8,4
935,497,193,2
47,3,887,1
3,95,164,161
1379,19,3,403
241,014,570,3
541,846,3,115
1,16,607,16
3,5,48,1407
716,4,1860,5
63,112,55,4
24,1512,8,139
855,9,153,56
199,447,6,520
844,5,018,209
3,640,422,52
120,1319,48,46
547,423,1,03
01,1080,6,2
272,3,547,110
410,9,10,9
898,192,1154,401
4,54,41,3
285,436,1452,8
13,941,67,3
3,1049,1881,59
42,88,6,1
55,14,75,142
3,983,44,4
3,44,09,61
5,205,196,1
1099,169,114,117
282,14,3,242
62,52,5,5
4,8,975,4
24,1742,47,1
446,48,2,5
1415,731,18,4
2,9,3,438
5,522,1,417
1383,91,444,111
6,1512,1,650
2,3,476,18
425,918,815,1673
8,8,3,5
150,9,5,6
1886,853,959,5
9,720,5,2
273,66,1752,11
1702,970,179,15
43,257,2,457
1491,6,1093,84
7,11,52,22
40,97,829,18
071,1,0,537
3,1,537,1205
13,86,842,1
7,3,294,205
1616,1,451,41
3,7,9,498
14,61,43,124
200,3,812,1
203,49,814,3
1,1520,5,154
13,54,2,58
755,7,3,3
11,89,131,6
7,21,279,952
293,579,468,3
6,3,181,3
1,6,83,3
166,186,682,92
45,8,0,225
066,66,242,44
1254,2,16,041
412,5,11,9
3,78,3,01
8,1086,712,030
872,10,4,8
181,6,3,677
1,1,12,3
8,499,9,3
220,3,542,5
1,5,8,65
97,55,18,1
1,130,5,275
3,441,3,541
9,1,98,1
19,3,6,607
488,65,8,68
524,138,3,14
1479,4,21,136
2,41,3,3
3,870,148,1830
16,3,7,288
21,99,1,127
0,1,3,098
43,2,1298,1326
1,1,1244,057
101,148,57,42
62,1,136,124
13,3,1,524
4,1,4,124
8,1,1704,58
586,11,480,4
5,1771,164,1583
4,4,862,3
119,40,654,170
5,616,11,61
47,1984,11,443
16,2,47,110
588,7,184,25
1,0,79,461
644,159,77,53
14,182,1274,515
878,4,2,8
232,978,1423,101
152,0,1,6
07,14,435,478
1447,0,67,3
3,3,16,903
8,06,9,1942
96,1012,5,112
14,790,1111,1
1,96,40,641
2,1,503,1765
09,145,5,12
80,21,4,13
11,521,14,4
1,152,3,10
194,5,147,57
438,025,3,67
3,65,3,01
54,53,3,9
1,4,53,567
4,1373,070,95
3,13,4,18
42,3,997,25
12,687,991,0
6,4,73,280
1,097,48,114
459,7,5,295
4,199,623,1212
1,1621,41,8
1975,195,48,3
72,71,531,0
11,44,551,3
4,1,559,063
19,118,3,9
1566,967,769,921
18,1734,43,3
164,12,1,43
1549,3,3,1775
1379,620,91,3
3,4,112,14
919,1215,447,18
526,19,7,186
469,1430,5,1069
53,116,615,727
867,3,1,2
1848,5,1,110
3,3,9,821
1,1,9,1
1046,668,1,8
763,3,16,0
131,28,5,1
005,5,82,044
730,1875,12,3
178,8,9,99
1551,3,4,163
1,1,133,3
2,1402,5,019
941,447,1,0
1,154,49,1885
1811,1,749,3
1327,1,45,1
3,1994,6,48
972,488,64,5
57,1,513,18
471,18,008,58
46,3,3,3
609,111,468,8
3,16,477,133
7,3,104,77
59,52,48,77
0,8,3,02
1,18,11,1225
0,998,27,1907
443,1966,18,3
177,159,869,54
146,111,1,3
946,427,1342,1
459,1598,921,3
143,974,40,02
9,924,9,1
52,17,28,1397
3,81,8,1
130,63,490,94
2,942,44,129
13,3,80,6
21,3,40,3
20,3,1971,297
7,400,222,9
0,675,9,1373
48,154,4,20
03,66,118,5
7,10,41,5
96,3,3,218
966,68,3,599
919,10,11,1155
9,3,507,48
11,467,127,197
104,48,459,7
5,1,3,220
89,1,68,11
027,4,8,445
04,1257,6,3
6,8,567,47
3,13,407,542
7,530,251,14
417,159,46,3
1117,81,517,297
3,143,43,632
1,1333,21,71
29,90,45,577
108,45,50,3
485,5,11,3
545,3,142,85
12,3,4,3
1104,1,413,15
807,155,410,995
3,14,17,45
164,1,131,91
149,82,1,447
7,03,81,285
3,16,997,749
3,10,107,802
05,47,275,9
4,903,48,6
54,188,4,5
24,1,1,89
4,577,1,1126
568,818,1474,173
14,15,1626,12
3,69,2,66
41,4,1011,7
103,1311,1418,1
733,3,565,437
5,3,10,2
3,5,456,803
13,3,53,712
75,58,13,759
8,1379,3,3
52,3,686,930
1904,120,6,6
29,7,1,3
564,1,70,9
41,1292,1392,47
21,1256,54,42
3,61,1075,7
3,5,625,790
97,987,4,13
3,111,46,151
2,406,1108,51
54,4,574,0
52,8,1033,5
3,1,5,526
47,23,941,532
0,44,100,993
1505,1269,73,148
1338,1103,160,59
3,45,185,459
12,4,41,237
5,1,3,173
4,1930,561,2
3,12,586,131
4,606,10,50
9,119,4,16
1,116,3,3
0,8,3,1
0,3,3,1382
9,1,536,45
646,942,08,1962
1946,3,440,1538
737,2,1316,3
76,3,44,91
1,288,11,50
3,10,6,8
01,056,6,44
416,1159,9,12
09,8,5,1494
3,407,592,3
1,19,414,0
9,11,185,3
942,10,405,254
174,14,161,3
19,1097,823,6
451,13,11,13
1450,19,5,503
2,41,192,11
168,48,2,9
4,648,1417,5
3,185,4,116
4,50,121,44
053,851,197,290
998,3,9,1710
500,1535,466,5
18,124,9,51
9,3,13,11
3,58,748,1
142,598,1,1480
180,73,1,1654
3,3,5,58
1608,7,195,861
461,450,1343,1379
3,156,28,3
107,496,1,410
4,1,1376,5
24,3,618,03
14,441,1931,1
46,07,521,9
95,3,47,12
5,7,437,1174
166,10,1,13
48,3,644,52
1890,4,909,3
15,146,1635,1
4,492,1,72
4,2,442,1
488,484,4,525
49,3,21,79
1,1759,845,2
1,150,15,15
788,299,14,292
16,40,26,167
3,182,6,3
3,3,860,3
688,264,1,3
55,161,50,144
22,150,3,10
5,47,13,985
904,46,433,690
1,3,179,13
11,8,3,1199
17,1,990,111
1688,3,5,1
59,16,46,1477
7,433,729,183
061,2,541,3
57,1333,3,4
11,826,216,49
10,1130,4,6
14,90,603,1522
486,3,48,3
242,67,83,138
8,3,182,3
863,16,156,80
53,158,2,40
115,8,134,1485
6,51,0,923
1,15,1778,407
53,29,13,741
3,52,775,07
48,3,3,257
617,496,3,1
108,433,275,6
1359,491,3,77
430,7,13,2
15,48,1574,3
068,18,1154,3
4,3,99,3
3,3,5,3
28,1679,17,3
19,5,18,8
7,3,5,8
152,2,547,44
4,7,1200,760
3,179,111,588
1603,94,3,3
231,19,41,12
47,016,1,62
085,425,0,42
2,48,83,3
19,0,4,14
1,429,1528,124
1,11,1244,5
2,932,496,426
26,770,181,1254
50,3,118,92
79,450,25,44
133,43,589,111
12,20,441,125
11,492,3,999
885,422,56,4
17,1,02,14
9,508,11,1
1317,1,579,406
0,810,3,9
110,150,1,1372
572,3,4,3
187,1,465,0
126,41,129,983
450,15,5,523
60,1921,00,427
791,127,494,1
3,1,523,9
233,158,1988,3
1,476,487,5
3,8,1,44
5,3,986,57
22,21,17,3
1561,3,95,9
515,11,676,3
3,6,141,8
3,13,4,1
042,49,5,113
65,133,152,1
3,90,3,9
14,43,41,63
919,6,946,761
621,197,29,10
2,12,4,15
3,4,8,53
70,4,49,1308
825,1,3,1264
1046,18,125,42
552,5,513,12
432,407,6,16
11,18,162,53
3,567,0,2
50,527,46,661
1459,40,3,26
3,175,53,4
248,8,24,1
4,1311,867,1183
1922,26,298,3
486,3,0,494
817,198,131,555
121,1,12,5
02,118,222,59
3,877,6,14
3,1389,23,19
1,584,465,997
68,042,5,575
4,14,219,98
607,3,1154,3
3,1708,18,28
41,033,645,835
